Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn II (East Bay),4,2014,,,,,2.0,8.5,134.0,2934.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn. IV (Central Bay),4,2014,,,,,2.0,9.7,101.0,2486.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn V (Northern West Bay),4,2014,,,,,2.0,8.3,63.0,3464.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn VIII (South Bay),4,2014,,,,,2.0,8.7,323.0,1912.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn XV (San Pedro),4,2014,,,,,3.0,8.9,344.0,7029.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn.XVI (Sta Rosa),4,2014,,,,,3.0,9.1,112.0,30310.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn XVII (Sanctuary),4,2014,,,,,4.0,9.0,128.0,32176.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn XVIII (Pagsanjan),4,2014,,,,,2.0,8.0,31.0,33590.0,6.0,1.0,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn. I (Central West Bay),5,2014,,,,,3.0,7.6,233.0,47291.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn II (East Bay),5,2014,,,,,2.0,8.4,58.0,1110.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn. IV (Central Bay),5,2014,,,,,3.0,7.9,57.0,1850.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn V (Northern West Bay),5,2014,,,,,6.0,10.1,172.0,30476.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn VIII (South Bay),5,2014,,,,,2.0,8.5,125.0,3688.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn XV (San Pedro),5,2014,,,,,3.0,8.8,198.0,19350.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn.XVI (Sta Rosa),5,2014,,,,,3.0,9.7,84.0,29010.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn XVII (Sanctuary),5,2014,,,,,4.0,8.8,95.0,31685.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn XVIII (Pagsanjan),5,2014,,,,,2.0,8.4,24.0,20573.0,6.0,1.0,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn. I (Central West Bay),6,2014,,,,,4.0,9.8,314.0,43093.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn II (East Bay),6,2014,,,,,2.0,8.4,59.0,255108.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn. IV (Central Bay),6,2014,,,,,3.0,7.9,64.0,21246.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn V (Northern West Bay),6,2014,,,,,8.0,12.7,107.0,5636.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn VIII (South Bay),6,2014,,,,,2.0,8.9,44.0,17281.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn XV (San Pedro),6,2014,,,,,3.0,8.9,33.0,22298.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn.XVI (Sta Rosa),6,2014,,,,,3.0,9.3,33.0,31069.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn XVII (Sanctuary),6,2014,,,,,4.0,8.8,36.0,35525.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn XVIII (Pagsanjan),6,2014,,,,,4.0,8.1,22.0,110961.0,17.0,1.0,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn. I (Central West Bay),7,2014,,,,,,,,1146.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn II (East Bay),7,2014,,,,,,,,61590.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn. IV (Central Bay),7,2014,,,,,,,,8654.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn V (Northern West Bay),7,2014,,,,,,,,2594.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn VIII (South Bay),7,2014,,,,,,,,15616.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn XV (San Pedro),7,2014,,,,,,,,3500.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn.XVI (Sta Rosa),7,2014,,,,,,,,33539.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn XVII (Sanctuary),7,2014,,,,,,,,14503.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn XVIII (Pagsanjan),7,2014,,,,,,,,41814.0,12.0,2.0,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn. I (Central West Bay),8,2014,,,,,,,,2414.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn II (East Bay),8,2014,,,,,,,,1919.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn. IV (Central Bay),8,2014,,,,,,,,4335.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn V (Northern West Bay),8,2014,,,,,,,,3336.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn VIII (South Bay),8,2014,,,,,,,,1673.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn XV (San Pedro),8,2014,,,,,,,,1518.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn.XVI (Sta Rosa),8,2014,,,,,,,,2319.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn XVII (Sanctuary),8,2014,,,,,,,,34114.0,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn XVIII (Pagsanjan),8,2014,,,,,,,,,12.0,2.0,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn. I (Central West Bay),10,2014,8.1,,,,,10.8,,60151.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn II (East Bay),10,2014,7.1,,,,,5.9,,7217.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn. IV (Central Bay),10,2014,7.7,,,,,8.3,,54045.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn V (Northern West Bay),10,2014,7.8,,,,,9.1,,80025.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn VIII (South Bay),10,2014,7.4,,,,,8.0,,25134.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn XV (San Pedro),10,2014,7.2,,,,,7.2,,983.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn.XVI (Sta Rosa),10,2014,7.7,,,,,8.1,,41604.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn XVII (Sanctuary),10,2014,7.7,,,,,7.7,,24132.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn XVIII (Pagsanjan),10,2014,7.3,,,,,7.4,,12763.0,17.0,2.0,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn. I (Central West Bay),11,2014,7.5,,,,,7.4,,44376.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn II (East Bay),11,2014,8.2,,,,,8.1,,14930.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn. IV (Central Bay),11,2014,8.5,,,,,7.5,,65717.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn V (Northern West Bay),11,2014,8.6,,,,,8.1,,1430.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn VIII (South Bay),11,2014,8.3,,,,,9.5,,28846.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn XV (San Pedro),11,2014,7.9,,,,,7.0,,23808.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn.XVI (Sta Rosa),11,2014,7.9,,,,,7.6,,61581.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn XVII (Sanctuary),11,2014,7.9,,,,,7.5,,55616.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn XVIII (Pagsanjan),11,2014,7.6,,,,,8.45,,3593.0,6.0,2.0,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn. I (Central West Bay),12,2014,7.8,,,,,5.8,,957.0,6.0,2.0,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn II (East Bay),12,2014,7.7,,,,,6.4,,13995.0,6.0,2.0,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn. IV (Central Bay),12,2014,7.6,,,,,7.6,,5720.0,6.0,2.0,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn V (Northern West Bay),12,2014,8.0,,,,,5.5,,2591.0,6.0,2.0,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn VIII (South Bay),12,2014,7.6,,,,,5.4,,2676.0,6.0,2.0,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn XV (San Pedro),12,2014,7.9,,,,,6.5,,700.0,6.0,2.0,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn.XVI (Sta Rosa),12,2014,7.5,,,,,9.5,,40529.0,6.0,2.0,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn XVII (Sanctuary),12,2014,8.1,,,,,5.9,,25076.0,6.0,2.0,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn XVIII (Pagsanjan),12,2014,7.8,,,,,7.4,,4794.0,6.0,2.0,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn. I (Central West Bay),1,2015,8.5,,,,,8.6,,3766.0,6.0,3.0,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn II (East Bay),1,2015,8.3,,,,,7.9,,2246.0,6.0,3.0,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn. IV (Central Bay),1,2015,8.4,,,,,8.9,,14941.0,6.0,3.0,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn V (Northern West Bay),1,2015,8.5,,,,,8.9,,2706.0,6.0,3.0,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn VIII (South Bay),1,2015,8.3,,,,,8.0,,2806.0,6.0,3.0,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn XV (San Pedro),1,2015,8.6,,,,,9.4,,1426.0,6.0,3.0,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn.XVI (Sta Rosa),1,2015,8.5,,,,,9.6,,41364.0,6.0,3.0,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn XVII (Sanctuary),1,2015,8.5,,,,,8.7,,48252.0,6.0,3.0,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn XVIII (Pagsanjan),1,2015,8.4,,,,,8.7,,12106.0,6.0,3.0,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn. I (Central West Bay),2,2015,8.5,,,,,8.2,,1423.0,6.0,3.0,3,650.0,25.375,17.458333333333332,62.625,10.166666666666666,0.0,1015.1429166666668,0.0,2015-02-03
Stn II (East Bay),2,2015,8.4,,,,,8.3,,2629.0,6.0,3.0,3,650.0,25.375,17.458333333333332,62.625,10.166666666666666,0.0,1015.1429166666668,0.0,2015-02-03
Stn. IV (Central Bay),2,2015,8.2,,,,,8.1,,726.0,6.0,3.0,3,650.0,25.375,17.458333333333332,62.625,10.166666666666666,0.0,1015.1429166666668,0.0,2015-02-03
Stn V (Northern West Bay),2,2015,8.7,,,,,8.2,,1473.0,6.0,3.0,3,650.0,25.375,17.458333333333332,62.625,10.166666666666666,0.0,1015.1429166666668,0.0,2015-02-03
Stn VIII (South Bay),2,2015,8.3,,,,,8.0,,953.0,6.0,3.0,3,650.0,25.375,17.458333333333332,62.625,10.166666666666666,0.0,1015.1429166666668,0.0,2015-02-03
Stn XV (San Pedro),2,2015,8.5,,,,,8.7,,2643.0,6.0,3.0,3,650.0,25.375,17.458333333333332,62.625,10.166666666666666,0.0,1015.1429166666668,0.0,2015-02-03
Stn.XVI (Sta Rosa),2,2015,8.5,,,,,8.2,,3608.0,6.0,3.0,3,650.0,25.375,17.458333333333332,62.625,10.166666666666666,0.0,1015.1429166666668,0.0,2015-02-03
Stn XVII (Sanctuary),2,2015,8.4,,,,,8.6,,22390.0,6.0,3.0,3,650.0,25.375,17.458333333333332,62.625,10.166666666666666,0.0,1015.1429166666668,0.0,2015-02-03
Stn XVIII (Pagsanjan),2,2015,8.4,,,,,8.6,,3513.0,6.0,3.0,3,650.0,25.375,17.458333333333332,62.625,10.166666666666666,0.0,1015.1429166666668,0.0,2015-02-03
Stn. I (Central West Bay),3,2015,7.9,,,,,8.5,,14933.0,6.0,1.0,3,650.0,27.20833333333333,18.875,61.25,19.375,0.0,1009.70125,0.0,2015-03-03
Stn II (East Bay),3,2015,8.0,,,,,7.5,,5733.0,6.0,1.0,3,650.0,27.20833333333333,18.875,61.25,19.375,0.0,1009.70125,0.0,2015-03-03
Stn. IV (Central Bay),3,2015,7.9,,,,,8.2,,36200.0,6.0,1.0,3,650.0,27.20833333333333,18.875,61.25,19.375,0.0,1009.70125,0.0,2015-03-03
Stn V (Northern West Bay),3,2015,8.0,,,,,7.7,,15320.0,6.0,1.0,3,650.0,27.20833333333333,18.875,61.25,19.375,0.0,1009.70125,0.0,2015-03-03
Stn VIII (South Bay),3,2015,7.8,,,,,7.6,,5655.0,6.0,1.0,3,650.0,27.20833333333333,18.875,61.25,19.375,0.0,1009.70125,0.0,2015-03-03
Stn XV (San Pedro),3,2015,8.2,,,,,8.5,,17675.0,6.0,1.0,3,650.0,27.20833333333333,18.875,61.25,19.375,0.0,1009.70125,0.0,2015-03-03
Stn.XVI (Sta Rosa),3,2015,8.2,,,,,8.7,,10373.0,6.0,1.0,3,650.0,27.20833333333333,18.875,61.25,19.375,0.0,1009.70125,0.0,2015-03-03
Stn XVII (Sanctuary),3,2015,8.3,,,,,8.8,,21513.0,6.0,1.0,3,650.0,27.20833333333333,18.875,61.25,19.375,0.0,1009.70125,0.0,2015-03-03
Stn XVIII (Pagsanjan),3,2015,8.3,,,,,8.8,,9483.0,6.0,1.0,3,650.0,27.20833333333333,18.875,61.25,19.375,0.0,1009.70125,0.0,2015-03-03
Stn. I (Central West Bay),4,2015,7.7,,,,,8.1,,54648.0,6.0,1.0,7,650.0,28.20833333333333,19.916666666666668,58.333333333333336,15.208333333333334,1.7916666666666667,1009.0758333333332,0.0,2015-04-07
Stn II (East Bay),4,2015,7.8,,,,,8.0,,4777.0,6.0,1.0,7,650.0,28.20833333333333,19.916666666666668,58.333333333333336,15.208333333333334,1.7916666666666667,1009.0758333333332,0.0,2015-04-07
Stn. IV (Central Bay),4,2015,7.8,,,,,8.7,,15089.0,6.0,1.0,7,650.0,28.20833333333333,19.916666666666668,58.333333333333336,15.208333333333334,1.7916666666666667,1009.0758333333332,0.0,2015-04-07
Stn V (Northern West Bay),4,2015,7.8,,,,,7.4,,62059.0,6.0,1.0,7,650.0,28.20833333333333,19.916666666666668,58.333333333333336,15.208333333333334,1.7916666666666667,1009.0758333333332,0.0,2015-04-07
Stn VIII (South Bay),4,2015,7.9,,,,,8.1,,3130.0,6.0,1.0,7,650.0,28.20833333333333,19.916666666666668,58.333333333333336,15.208333333333334,1.7916666666666667,1009.0758333333332,0.0,2015-04-07
Stn XV (San Pedro),4,2015,8.0,,,,,8.2,,9409.0,6.0,1.0,7,650.0,28.20833333333333,19.916666666666668,58.333333333333336,15.208333333333334,1.7916666666666667,1009.0758333333332,0.0,2015-04-07
Stn.XVI (Sta Rosa),4,2015,8.0,,,,,7.1,,28643.0,6.0,1.0,7,650.0,28.20833333333333,19.916666666666668,58.333333333333336,15.208333333333334,1.7916666666666667,1009.0758333333332,0.0,2015-04-07
Stn XVII (Sanctuary),4,2015,8.0,,,,,7.8,,19482.0,6.0,1.0,7,650.0,28.20833333333333,19.916666666666668,58.333333333333336,15.208333333333334,1.7916666666666667,1009.0758333333332,0.0,2015-04-07
Stn XVIII (Pagsanjan),4,2015,7.9,,,,,8.4,,6557.0,6.0,1.0,7,650.0,28.20833333333333,19.916666666666668,58.333333333333336,15.208333333333334,1.7916666666666667,1009.0758333333332,0.0,2015-04-07
Stn. I (Central West Bay),5,2015,7.4,,,,,9.3,,48245.0,17.0,3.0,5,650.0,30.875,22.45833333333333,62.66666666666666,10.083333333333334,0.0,1006.95625,0.0,2015-05-05
Stn II (East Bay),5,2015,7.6,,,,,8.8,,7326.0,17.0,3.0,5,650.0,30.875,22.45833333333333,62.66666666666666,10.083333333333334,0.0,1006.95625,0.0,2015-05-05
Stn. IV (Central Bay),5,2015,7.9,,,,,9.2,,38832.0,17.0,3.0,5,650.0,30.875,22.45833333333333,62.66666666666666,10.083333333333334,0.0,1006.95625,0.0,2015-05-05
Stn V (Northern West Bay),5,2015,7.9,,,,,11.5,,15410.0,17.0,3.0,5,650.0,30.875,22.45833333333333,62.66666666666666,10.083333333333334,0.0,1006.95625,0.0,2015-05-05
Stn VIII (South Bay),5,2015,8.4,,,,,9.0,,2232.0,17.0,3.0,5,650.0,30.875,22.45833333333333,62.66666666666666,10.083333333333334,0.0,1006.95625,0.0,2015-05-05
Stn XV (San Pedro),5,2015,7.7,,,,,9.2,,30068.0,17.0,3.0,5,650.0,30.875,22.45833333333333,62.66666666666666,10.083333333333334,0.0,1006.95625,0.0,2015-05-05
Stn.XVI (Sta Rosa),5,2015,7.5,,,,,7.1,,14424.0,17.0,3.0,5,650.0,30.875,22.45833333333333,62.66666666666666,10.083333333333334,0.0,1006.95625,0.0,2015-05-05
Stn XVII (Sanctuary),5,2015,7.8,,,,,9.5,,15460.0,17.0,3.0,5,650.0,30.875,22.45833333333333,62.66666666666666,10.083333333333334,0.0,1006.95625,0.0,2015-05-05
Stn XVIII (Pagsanjan),5,2015,7.8,,,,,9.0,,4116.0,17.0,3.0,5,650.0,30.875,22.45833333333333,62.66666666666666,10.083333333333334,0.0,1006.95625,0.0,2015-05-05
Stn. I (Central West Bay),6,2015,7.4,,,,,9.8,,13033.0,6.0,1.0,2,650.0,31.916666666666668,23.08333333333333,60.083333333333336,11.583333333333334,0.0,1007.7875,0.0,2015-06-02
Stn II (East Bay),6,2015,8.4,,,,,8.4,,10951.0,6.0,1.0,2,650.0,31.916666666666668,23.08333333333333,60.083333333333336,11.583333333333334,0.0,1007.7875,0.0,2015-06-02
Stn. IV (Central Bay),6,2015,8.7,,,,,8.7,,54043.0,6.0,1.0,2,650.0,31.916666666666668,23.08333333333333,60.083333333333336,11.583333333333334,0.0,1007.7875,0.0,2015-06-02
Stn V (Northern West Bay),6,2015,8.3,,,,,8.2,,21188.0,6.0,1.0,2,650.0,31.916666666666668,23.08333333333333,60.083333333333336,11.583333333333334,0.0,1007.7875,0.0,2015-06-02
Stn VIII (South Bay),6,2015,8.1,,,,,7.9,,2343.0,6.0,1.0,2,650.0,31.916666666666668,23.08333333333333,60.083333333333336,11.583333333333334,0.0,1007.7875,0.0,2015-06-02
Stn XV (San Pedro),6,2015,8.6,,,,,8.8,,6309.0,6.0,1.0,2,650.0,31.916666666666668,23.08333333333333,60.083333333333336,11.583333333333334,0.0,1007.7875,0.0,2015-06-02
Stn.XVI (Sta Rosa),6,2015,7.1,,,,,8.8,,13287.0,6.0,1.0,2,650.0,31.916666666666668,23.08333333333333,60.083333333333336,11.583333333333334,0.0,1007.7875,0.0,2015-06-02
Stn XVII (Sanctuary),6,2015,8.4,,,,,8.9,,7949.0,6.0,1.0,2,650.0,31.916666666666668,23.08333333333333,60.083333333333336,11.583333333333334,0.0,1007.7875,0.0,2015-06-02
Stn XVIII (Pagsanjan),6,2015,8.7,,,,,7.9,,18592.0,6.0,1.0,2,650.0,31.916666666666668,23.08333333333333,60.083333333333336,11.583333333333334,0.0,1007.7875,0.0,2015-06-02
Stn. I (Central West Bay),7,2015,8.4,,,,,7.6,,349.0,11.0,5.0,8,657.1851851851852,26.40740740740741,26.074074074074076,98.22222222222224,9.074074074074074,2.111111111111111,1001.8807407407407,0.0,2015-07-08
Stn II (East Bay),7,2015,8.7,,,,,9.8,,21597.0,11.0,5.0,8,657.1851851851852,26.40740740740741,26.074074074074076,98.22222222222224,9.074074074074074,2.111111111111111,1001.8807407407407,0.0,2015-07-08
Stn. IV (Central Bay),7,2015,9.3,,,,,11.7,,18570.0,11.0,5.0,8,657.1851851851852,26.40740740740741,26.074074074074076,98.22222222222224,9.074074074074074,2.111111111111111,1001.8807407407407,0.0,2015-07-08
Stn V (Northern West Bay),7,2015,8.3,,,,,12.8,,488.0,11.0,5.0,8,657.1851851851852,26.40740740740741,26.074074074074076,98.22222222222224,9.074074074074074,2.111111111111111,1001.8807407407407,0.0,2015-07-08
Stn VIII (South Bay),7,2015,8.6,,,,,11.1,,44271.0,11.0,5.0,8,657.1851851851852,26.40740740740741,26.074074074074076,98.22222222222224,9.074074074074074,2.111111111111111,1001.8807407407407,0.0,2015-07-08
Stn XV (San Pedro),7,2015,8.3,,,,,8.6,,7592.0,11.0,5.0,8,657.1851851851852,26.40740740740741,26.074074074074076,98.22222222222224,9.074074074074074,2.111111111111111,1001.8807407407407,0.0,2015-07-08
Stn.XVI (Sta Rosa),7,2015,8.7,,,,,11.0,,52163.0,11.0,5.0,8,657.1851851851852,26.40740740740741,26.074074074074076,98.22222222222224,9.074074074074074,2.111111111111111,1001.8807407407407,0.0,2015-07-08
Stn XVII (Sanctuary),7,2015,8.5,,,,,10.2,,28234.0,11.0,5.0,8,657.1851851851852,26.40740740740741,26.074074074074076,98.22222222222224,9.074074074074074,2.111111111111111,1001.8807407407407,0.0,2015-07-08
Stn XVIII (Pagsanjan),7,2015,8.6,,,,,10.6,,21307.0,11.0,5.0,8,657.1851851851852,26.40740740740741,26.074074074074076,98.22222222222224,9.074074074074074,2.111111111111111,1001.8807407407407,0.0,2015-07-08
Stn. I (Central West Bay),8,2015,9.3,,,,,12.2,,65199.0,13.0,2.0,4,688.7037037037037,28.77777777777778,24.703703703703702,79.5925925925926,11.555555555555555,3.851851851851852,1005.2840740740742,0.0,2015-08-04
Stn II (East Bay),8,2015,8.3,,,,,7.2,,16289.0,13.0,2.0,4,688.7037037037037,28.77777777777778,24.703703703703702,79.5925925925926,11.555555555555555,3.851851851851852,1005.2840740740742,0.0,2015-08-04
